regiao,estado,data,casosNovos,casosAcumulados,obitosNovos,obitosAcumulados,last_update
Norte,RO,30/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,31/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,01/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,02/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,03/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,04/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,05/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,06/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,07/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,08/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,09/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,10/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,11/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,12/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,13/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,14/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,15/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,16/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,17/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,18/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,19/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,20/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,21/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,22/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,23/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,24/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,25/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,26/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,27/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,28/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,29/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,01/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,02/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,03/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,04/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,05/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,06/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,07/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,08/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,09/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,10/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,11/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,12/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,13/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,14/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,15/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,16/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,17/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,18/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,19/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RO,20/03/2020,1,1,0.0,0.0,2020-04-24 18:27
Norte,RO,21/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Norte,RO,22/03/2020,2,3,0.0,0.0,2020-04-24 18:27
Norte,RO,23/03/2020,0,3,0.0,0.0,2020-04-24 18:27
Norte,RO,24/03/2020,0,3,0.0,0.0,2020-04-24 18:27
Norte,RO,25/03/2020,2,5,0.0,0.0,2020-04-24 18:27
Norte,RO,26/03/2020,0,5,0.0,0.0,2020-04-24 18:27
Norte,RO,27/03/2020,1,6,0.0,0.0,2020-04-24 18:27
Norte,RO,28/03/2020,0,6,0.0,0.0,2020-04-24 18:27
Norte,RO,29/03/2020,0,6,0.0,0.0,2020-04-24 18:27
Norte,RO,30/03/2020,0,6,0.0,0.0,2020-04-24 18:27
Norte,RO,31/03/2020,2,8,1.0,1.0,2020-04-24 18:27
Norte,RO,01/04/2020,1,9,0.0,1.0,2020-04-24 18:27
Norte,RO,02/04/2020,1,10,0.0,1.0,2020-04-24 18:27
Norte,RO,03/04/2020,0,10,0.0,1.0,2020-04-24 18:27
Norte,RO,04/04/2020,1,11,0.0,1.0,2020-04-24 18:27
Norte,RO,05/04/2020,1,12,0.0,1.0,2020-04-24 18:27
Norte,RO,06/04/2020,2,14,0.0,1.0,2020-04-24 18:27
Norte,RO,07/04/2020,4,18,0.0,1.0,2020-04-24 18:27
Norte,RO,08/04/2020,0,18,0.0,1.0,2020-04-24 18:27
Norte,RO,09/04/2020,10,28,1.0,2.0,2020-04-24 18:27
Norte,RO,10/04/2020,4,32,0.0,2.0,2020-04-24 18:27
Norte,RO,11/04/2020,1,33,0.0,2.0,2020-04-24 18:27
Norte,RO,12/04/2020,2,35,0.0,2.0,2020-04-24 18:27
Norte,RO,13/04/2020,7,42,0.0,2.0,2020-04-24 18:27
Norte,RO,14/04/2020,22,64,0.0,2.0,2020-04-24 18:27
Norte,RO,15/04/2020,5,69,0.0,2.0,2020-04-24 18:27
Norte,RO,16/04/2020,7,76,1.0,3.0,2020-04-24 18:27
Norte,RO,17/04/2020,16,92,0.0,3.0,2020-04-24 18:27
Norte,RO,18/04/2020,18,110,0.0,3.0,2020-04-24 18:27
Norte,RO,19/04/2020,18,128,1.0,4.0,2020-04-24 18:27
Norte,RO,20/04/2020,32,160,0.0,4.0,2020-04-24 18:27
Norte,RO,21/04/2020,39,199,0.0,4.0,2020-04-24 18:27
Norte,RO,22/04/2020,24,223,1.0,5.0,2020-04-24 18:27
Norte,RO,23/04/2020,27,250,0.0,5.0,2020-04-24 18:27
Norte,RO,24/04/2020,40,290,0.0,5.0,2020-04-24 18:27
Norte,AC,30/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,31/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,01/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,02/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,03/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,04/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,05/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,06/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,07/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,08/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,09/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,10/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,11/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,12/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,13/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,14/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,15/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,16/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,17/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,18/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,19/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,20/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,21/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,22/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,23/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,24/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,25/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,26/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,27/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,28/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,29/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,01/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,02/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,03/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,04/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,05/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,06/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,07/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,08/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,09/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,10/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,11/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,12/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,13/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,14/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,15/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,16/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,17/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,18/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AC,19/03/2020,3,3,0.0,0.0,2020-04-24 18:27
Norte,AC,20/03/2020,4,7,0.0,0.0,2020-04-24 18:27
Norte,AC,21/03/2020,2,9,0.0,0.0,2020-04-24 18:27
Norte,AC,22/03/2020,2,11,0.0,0.0,2020-04-24 18:27
Norte,AC,23/03/2020,0,11,0.0,0.0,2020-04-24 18:27
Norte,AC,24/03/2020,6,17,0.0,0.0,2020-04-24 18:27
Norte,AC,25/03/2020,6,23,0.0,0.0,2020-04-24 18:27
Norte,AC,26/03/2020,1,24,0.0,0.0,2020-04-24 18:27
Norte,AC,27/03/2020,1,25,0.0,0.0,2020-04-24 18:27
Norte,AC,28/03/2020,0,25,0.0,0.0,2020-04-24 18:27
Norte,AC,29/03/2020,9,34,0.0,0.0,2020-04-24 18:27
Norte,AC,30/03/2020,8,42,0.0,0.0,2020-04-24 18:27
Norte,AC,31/03/2020,0,42,0.0,0.0,2020-04-24 18:27
Norte,AC,01/04/2020,1,43,0.0,0.0,2020-04-24 18:27
Norte,AC,02/04/2020,0,43,0.0,0.0,2020-04-24 18:27
Norte,AC,03/04/2020,3,46,0.0,0.0,2020-04-24 18:27
Norte,AC,04/04/2020,0,46,0.0,0.0,2020-04-24 18:27
Norte,AC,05/04/2020,2,48,0.0,0.0,2020-04-24 18:27
Norte,AC,06/04/2020,2,50,0.0,0.0,2020-04-24 18:27
Norte,AC,07/04/2020,0,50,1.0,1.0,2020-04-24 18:27
Norte,AC,08/04/2020,4,54,1.0,2.0,2020-04-24 18:27
Norte,AC,09/04/2020,8,62,0.0,2.0,2020-04-24 18:27
Norte,AC,10/04/2020,8,70,0.0,2.0,2020-04-24 18:27
Norte,AC,11/04/2020,2,72,0.0,2.0,2020-04-24 18:27
Norte,AC,12/04/2020,5,77,0.0,2.0,2020-04-24 18:27
Norte,AC,13/04/2020,13,90,1.0,3.0,2020-04-24 18:27
Norte,AC,14/04/2020,9,99,0.0,3.0,2020-04-24 18:27
Norte,AC,15/04/2020,2,101,0.0,3.0,2020-04-24 18:27
Norte,AC,16/04/2020,9,110,2.0,5.0,2020-04-24 18:27
Norte,AC,17/04/2020,25,135,0.0,5.0,2020-04-24 18:27
Norte,AC,18/04/2020,7,142,0.0,5.0,2020-04-24 18:27
Norte,AC,19/04/2020,21,163,1.0,6.0,2020-04-24 18:27
Norte,AC,20/04/2020,13,176,2.0,8.0,2020-04-24 18:27
Norte,AC,21/04/2020,19,195,0.0,8.0,2020-04-24 18:27
Norte,AC,22/04/2020,19,214,0.0,8.0,2020-04-24 18:27
Norte,AC,23/04/2020,13,227,2.0,10.0,2020-04-24 18:27
Norte,AC,24/04/2020,7,234,1.0,11.0,2020-04-24 18:27
Norte,AM,30/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,31/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,01/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,02/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,03/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,04/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,05/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,06/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,07/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,08/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,09/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,10/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,11/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,12/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,13/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,14/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,15/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,16/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,17/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,18/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,19/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,20/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,21/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,22/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,23/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,24/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,25/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,26/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,27/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,28/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,29/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,01/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,02/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,03/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,04/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,05/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,06/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,07/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,08/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,09/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,10/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,11/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,12/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,13/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,14/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AM,15/03/2020,1,1,0.0,0.0,2020-04-24 18:27
Norte,AM,16/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Norte,AM,17/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Norte,AM,18/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Norte,AM,19/03/2020,2,3,0.0,0.0,2020-04-24 18:27
Norte,AM,20/03/2020,0,3,0.0,0.0,2020-04-24 18:27
Norte,AM,21/03/2020,8,11,0.0,0.0,2020-04-24 18:27
Norte,AM,22/03/2020,15,26,0.0,0.0,2020-04-24 18:27
Norte,AM,23/03/2020,6,32,0.0,0.0,2020-04-24 18:27
Norte,AM,24/03/2020,15,47,0.0,0.0,2020-04-24 18:27
Norte,AM,25/03/2020,7,54,1.0,1.0,2020-04-24 18:27
Norte,AM,26/03/2020,13,67,0.0,1.0,2020-04-24 18:27
Norte,AM,27/03/2020,14,81,0.0,1.0,2020-04-24 18:27
Norte,AM,28/03/2020,30,111,0.0,1.0,2020-04-24 18:27
Norte,AM,29/03/2020,29,140,0.0,1.0,2020-04-24 18:27
Norte,AM,30/03/2020,11,151,0.0,1.0,2020-04-24 18:27
Norte,AM,31/03/2020,24,175,2.0,3.0,2020-04-24 18:27
Norte,AM,01/04/2020,25,200,0.0,3.0,2020-04-24 18:27
Norte,AM,02/04/2020,29,229,0.0,3.0,2020-04-24 18:27
Norte,AM,03/04/2020,31,260,4.0,7.0,2020-04-24 18:27
Norte,AM,04/04/2020,51,311,5.0,12.0,2020-04-24 18:27
Norte,AM,05/04/2020,106,417,2.0,14.0,2020-04-24 18:27
Norte,AM,06/04/2020,115,532,5.0,19.0,2020-04-24 18:27
Norte,AM,07/04/2020,104,636,4.0,23.0,2020-04-24 18:27
Norte,AM,08/04/2020,168,804,7.0,30.0,2020-04-24 18:27
Norte,AM,09/04/2020,95,899,10.0,40.0,2020-04-24 18:27
Norte,AM,10/04/2020,82,981,10.0,50.0,2020-04-24 18:27
Norte,AM,11/04/2020,69,1050,3.0,53.0,2020-04-24 18:27
Norte,AM,12/04/2020,156,1206,9.0,62.0,2020-04-24 18:27
Norte,AM,13/04/2020,69,1275,9.0,71.0,2020-04-24 18:27
Norte,AM,14/04/2020,209,1484,19.0,90.0,2020-04-24 18:27
Norte,AM,15/04/2020,70,1554,16.0,106.0,2020-04-24 18:27
Norte,AM,16/04/2020,165,1719,18.0,124.0,2020-04-24 18:27
Norte,AM,17/04/2020,90,1809,21.0,145.0,2020-04-24 18:27
Norte,AM,18/04/2020,88,1897,16.0,161.0,2020-04-24 18:27
Norte,AM,19/04/2020,147,2044,21.0,182.0,2020-04-24 18:27
Norte,AM,20/04/2020,116,2160,3.0,185.0,2020-04-24 18:27
Norte,AM,21/04/2020,110,2270,8.0,193.0,2020-04-24 18:27
Norte,AM,22/04/2020,209,2479,14.0,207.0,2020-04-24 18:27
Norte,AM,23/04/2020,409,2888,27.0,234.0,2020-04-24 18:27
Norte,AM,24/04/2020,306,3194,21.0,255.0,2020-04-24 18:27
Norte,RR,30/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,31/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,01/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,02/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,03/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,04/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,05/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,06/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,07/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,08/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,09/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,10/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,11/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,12/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,13/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,14/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,15/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,16/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,17/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,18/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,19/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,20/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,21/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,22/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,23/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,24/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,25/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,26/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,27/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,28/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,29/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,01/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,02/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,03/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,04/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,05/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,06/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,07/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,08/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,09/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,10/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,11/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,12/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,13/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,14/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,15/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,16/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,17/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,18/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,19/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,20/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,21/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,RR,22/03/2020,2,2,0.0,0.0,2020-04-24 18:27
Norte,RR,23/03/2020,0,2,0.0,0.0,2020-04-24 18:27
Norte,RR,24/03/2020,0,2,0.0,0.0,2020-04-24 18:27
Norte,RR,25/03/2020,6,8,0.0,0.0,2020-04-24 18:27
Norte,RR,26/03/2020,0,8,0.0,0.0,2020-04-24 18:27
Norte,RR,27/03/2020,2,10,0.0,0.0,2020-04-24 18:27
Norte,RR,28/03/2020,2,12,0.0,0.0,2020-04-24 18:27
Norte,RR,29/03/2020,4,16,0.0,0.0,2020-04-24 18:27
Norte,RR,30/03/2020,0,16,0.0,0.0,2020-04-24 18:27
Norte,RR,31/03/2020,0,16,0.0,0.0,2020-04-24 18:27
Norte,RR,01/04/2020,6,22,0.0,0.0,2020-04-24 18:27
Norte,RR,02/04/2020,4,26,0.0,0.0,2020-04-24 18:27
Norte,RR,03/04/2020,4,30,0.0,0.0,2020-04-24 18:27
Norte,RR,04/04/2020,7,37,1.0,1.0,2020-04-24 18:27
Norte,RR,05/04/2020,5,42,0.0,1.0,2020-04-24 18:27
Norte,RR,06/04/2020,0,42,0.0,1.0,2020-04-24 18:27
Norte,RR,07/04/2020,0,42,0.0,1.0,2020-04-24 18:27
Norte,RR,08/04/2020,7,49,0.0,1.0,2020-04-24 18:27
Norte,RR,09/04/2020,3,52,0.0,1.0,2020-04-24 18:27
Norte,RR,10/04/2020,11,63,2.0,3.0,2020-04-24 18:27
Norte,RR,11/04/2020,12,75,0.0,3.0,2020-04-24 18:27
Norte,RR,12/04/2020,4,79,0.0,3.0,2020-04-24 18:27
Norte,RR,13/04/2020,4,83,0.0,3.0,2020-04-24 18:27
Norte,RR,14/04/2020,30,113,0.0,3.0,2020-04-24 18:27
Norte,RR,15/04/2020,1,114,0.0,3.0,2020-04-24 18:27
Norte,RR,16/04/2020,28,142,0.0,3.0,2020-04-24 18:27
Norte,RR,17/04/2020,22,164,0.0,3.0,2020-04-24 18:27
Norte,RR,18/04/2020,37,201,0.0,3.0,2020-04-24 18:27
Norte,RR,19/04/2020,21,222,0.0,3.0,2020-04-24 18:27
Norte,RR,20/04/2020,22,244,0.0,3.0,2020-04-24 18:27
Norte,RR,21/04/2020,3,247,0.0,3.0,2020-04-24 18:27
Norte,RR,22/04/2020,33,280,0.0,3.0,2020-04-24 18:27
Norte,RR,23/04/2020,17,297,0.0,3.0,2020-04-24 18:27
Norte,RR,24/04/2020,7,304,0.0,3.0,2020-04-24 18:27
Norte,PA,30/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,31/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,01/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,02/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,03/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,04/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,05/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,06/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,07/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,08/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,09/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,10/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,11/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,12/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,13/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,14/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,15/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,16/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,17/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,18/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,19/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,20/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,21/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,22/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,23/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,24/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,25/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,26/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,27/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,28/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,29/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,01/03/2020,0,0,0.0,0.0,2020-04-24 18:27
