Date_last_updated_AEDT,date,countryname,Confirmed,Deaths,Recovered
2020-02-07 22:00:00,2020-02-07,Antigua and Barbuda,0,0,0
2020-02-06 22:00:00,2020-02-06,Antigua and Barbuda,0,0,0
2020-02-05 22:00:00,2020-02-05,Antigua and Barbuda,0,0,0
2020-02-04 21:00:00,2020-02-04,Antigua and Barbuda,0,0,0
2020-02-03 21:00:00,2020-02-03,Antigua and Barbuda,0,0,0
2020-02-02 21:00:00,2020-02-02,Antigua and Barbuda,0,0,0
2020-02-01 11:00:00,2020-02-01,Antigua and Barbuda,0,0,0
2020-01-31 13:30:00,2020-01-31,Antigua and Barbuda,0,0,0
2020-01-30 13:00:00,2020-01-30,Antigua and Barbuda,0,0,0
2020-01-29 15:00:00,2020-01-29,Antigua and Barbuda,0,0,0
2020-01-28 12:30:00,2020-01-28,Antigua and Barbuda,0,0,0
2020-01-27 15:00:00,2020-01-27,Antigua and Barbuda,0,0,0
2020-01-26 14:00:00,2020-01-26,Antigua and Barbuda,0,0,0
2020-01-25 16:00:00,2020-01-25,Antigua and Barbuda,0,0,0
2020-01-24 16:00:00,2020-01-24,Antigua and Barbuda,0,0,0
2020-01-23 16:00:00,2020-01-23,Antigua and Barbuda,0,0,0
2020-01-22 16:00:00,2020-01-22,Antigua and Barbuda,0,0,0
2020-01-21 16:00:00,2020-01-21,Antigua and Barbuda,0,0,0
2020-03-20 15:30:00,2020-03-20,Argentina,128,3,3
2020-03-19 22:30:00,2020-03-19,Argentina,97,3,3
2020-03-18 23:00:00,2020-03-18,Argentina,79,2,3
2020-03-17 22:00:00,2020-03-17,Argentina,65,2,3
2020-03-16 22:00:00,2020-03-16,Argentina,56,2,3
2020-03-15 22:00:00,2020-03-15,Argentina,45,2,0
2020-03-14 22:00:00,2020-03-14,Argentina,34,2,0
2020-03-13 22:00:00,2020-03-13,Argentina,31,1,0
2020-03-12 22:00:00,2020-03-12,Argentina,21,1,0
2020-03-11 22:00:00,2020-03-11,Argentina,19,1,0
2020-03-10 22:00:00,2020-03-10,Argentina,17,1,0
2020-03-09 22:00:00,2020-03-09,Argentina,12,1,0
2020-03-08 22:00:00,2020-03-08,Argentina,9,1,0
2020-03-07 22:00:00,2020-03-07,Argentina,8,0,0
2020-03-06 22:00:00,2020-03-06,Argentina,2,0,0
2020-03-05 22:00:00,2020-03-05,Argentina,1,0,0
2020-03-04 22:00:00,2020-03-04,Argentina,1,0,0
2020-03-03 22:00:00,2020-03-03,Argentina,0,0,0
2020-03-02 22:00:00,2020-03-02,Argentina,0,0,0
2020-03-01 22:00:00,2020-03-01,Argentina,0,0,0
2020-02-29 22:00:00,2020-02-29,Argentina,0,0,0
2020-02-28 22:00:00,2020-02-28,Argentina,0,0,0
2020-02-27 22:00:00,2020-02-27,Argentina,0,0,0
2020-02-26 22:00:00,2020-02-26,Argentina,0,0,0
2020-02-25 22:00:00,2020-02-25,Argentina,0,0,0
2020-02-24 22:00:00,2020-02-24,Argentina,0,0,0
2020-02-23 22:00:00,2020-02-23,Argentina,0,0,0
2020-02-22 22:00:00,2020-02-22,Argentina,0,0,0
2020-02-21 22:00:00,2020-02-21,Argentina,0,0,0
2020-02-20 22:00:00,2020-02-20,Argentina,0,0,0
2020-02-19 22:00:00,2020-02-19,Argentina,0,0,0
2020-02-18 22:00:00,2020-02-18,Argentina,0,0,0
2020-02-17 22:00:00,2020-02-17,Argentina,0,0,0
2020-02-16 22:00:00,2020-02-16,Argentina,0,0,0
2020-02-15 22:00:00,2020-02-15,Argentina,0,0,0
2020-02-14 22:00:00,2020-02-14,Argentina,0,0,0
2020-02-13 22:00:00,2020-02-13,Argentina,0,0,0
2020-02-12 22:00:00,2020-02-12,Argentina,0,0,0
2020-02-11 21:30:00,2020-02-11,Argentina,0,0,0
2020-02-10 22:00:00,2020-02-10,Argentina,0,0,0
2020-02-09 22:00:00,2020-02-09,Argentina,0,0,0
2020-02-08 22:00:00,2020-02-08,Argentina,0,0,0
2020-02-07 22:00:00,2020-02-07,Argentina,0,0,0
2020-02-06 22:00:00,2020-02-06,Argentina,0,0,0
2020-02-05 22:00:00,2020-02-05,Argentina,0,0,0
2020-02-04 21:00:00,2020-02-04,Argentina,0,0,0
2020-02-03 21:00:00,2020-02-03,Argentina,0,0,0
2020-02-02 21:00:00,2020-02-02,Argentina,0,0,0
2020-02-01 11:00:00,2020-02-01,Argentina,0,0,0
2020-01-31 13:30:00,2020-01-31,Argentina,0,0,0
2020-01-30 13:00:00,2020-01-30,Argentina,0,0,0
2020-01-29 15:00:00,2020-01-29,Argentina,0,0,0
2020-01-28 12:30:00,2020-01-28,Argentina,0,0,0
2020-01-27 15:00:00,2020-01-27,Argentina,0,0,0
2020-01-26 14:00:00,2020-01-26,Argentina,0,0,0
2020-01-25 16:00:00,2020-01-25,Argentina,0,0,0
2020-01-24 16:00:00,2020-01-24,Argentina,0,0,0
2020-01-23 16:00:00,2020-01-23,Argentina,0,0,0
2020-01-22 16:00:00,2020-01-22,Argentina,0,0,0
2020-01-21 16:00:00,2020-01-21,Argentina,0,0,0
2020-03-20 15:30:00,2020-03-20,Armenia,122,0,1
2020-03-19 22:30:00,2020-03-19,Armenia,122,0,1
2020-03-18 23:00:00,2020-03-18,Armenia,84,0,1
2020-03-17 22:00:00,2020-03-17,Armenia,64,0,1
2020-03-16 22:00:00,2020-03-16,Armenia,30,0,1
2020-03-15 22:00:00,2020-03-15,Armenia,20,0,0
2020-03-14 22:00:00,2020-03-14,Armenia,15,0,0
2020-03-13 22:00:00,2020-03-13,Armenia,6,0,0
2020-03-12 22:00:00,2020-03-12,Armenia,1,0,0
2020-03-11 22:00:00,2020-03-11,Armenia,1,0,0
2020-03-10 22:00:00,2020-03-10,Armenia,1,0,0
2020-03-09 22:00:00,2020-03-09,Armenia,1,0,0
2020-03-08 22:00:00,2020-03-08,Armenia,1,0,0
2020-03-07 22:00:00,2020-03-07,Armenia,1,0,0
2020-03-06 22:00:00,2020-03-06,Armenia,1,0,0
2020-03-05 22:00:00,2020-03-05,Armenia,1,0,0
2020-03-04 22:00:00,2020-03-04,Armenia,1,0,0
2020-03-03 22:00:00,2020-03-03,Armenia,1,0,0
2020-03-02 22:00:00,2020-03-02,Armenia,1,0,0
2020-03-01 22:00:00,2020-03-01,Armenia,0,0,0
2020-02-29 22:00:00,2020-02-29,Armenia,0,0,0
2020-02-28 22:00:00,2020-02-28,Armenia,0,0,0
2020-02-27 22:00:00,2020-02-27,Armenia,0,0,0
2020-02-26 22:00:00,2020-02-26,Armenia,0,0,0
2020-02-25 22:00:00,2020-02-25,Armenia,0,0,0
2020-02-24 22:00:00,2020-02-24,Armenia,0,0,0
2020-02-23 22:00:00,2020-02-23,Armenia,0,0,0
2020-02-22 22:00:00,2020-02-22,Armenia,0,0,0
2020-02-21 22:00:00,2020-02-21,Armenia,0,0,0
2020-02-20 22:00:00,2020-02-20,Armenia,0,0,0
2020-02-19 22:00:00,2020-02-19,Armenia,0,0,0
2020-02-18 22:00:00,2020-02-18,Armenia,0,0,0
2020-02-17 22:00:00,2020-02-17,Armenia,0,0,0
2020-02-16 22:00:00,2020-02-16,Armenia,0,0,0
2020-02-15 22:00:00,2020-02-15,Armenia,0,0,0
2020-02-14 22:00:00,2020-02-14,Armenia,0,0,0
2020-02-13 22:00:00,2020-02-13,Armenia,0,0,0
2020-02-12 22:00:00,2020-02-12,Armenia,0,0,0
2020-02-11 21:30:00,2020-02-11,Armenia,0,0,0
2020-02-10 22:00:00,2020-02-10,Armenia,0,0,0
2020-02-09 22:00:00,2020-02-09,Armenia,0,0,0
2020-02-08 22:00:00,2020-02-08,Armenia,0,0,0
2020-02-07 22:00:00,2020-02-07,Armenia,0,0,0
2020-02-06 22:00:00,2020-02-06,Armenia,0,0,0
2020-02-05 22:00:00,2020-02-05,Armenia,0,0,0
2020-02-04 21:00:00,2020-02-04,Armenia,0,0,0
2020-02-03 21:00:00,2020-02-03,Armenia,0,0,0
2020-02-02 21:00:00,2020-02-02,Armenia,0,0,0
2020-02-01 11:00:00,2020-02-01,Armenia,0,0,0
2020-01-31 13:30:00,2020-01-31,Armenia,0,0,0
2020-01-30 13:00:00,2020-01-30,Armenia,0,0,0
2020-01-29 15:00:00,2020-01-29,Armenia,0,0,0
2020-01-28 12:30:00,2020-01-28,Armenia,0,0,0
2020-01-27 15:00:00,2020-01-27,Armenia,0,0,0
2020-01-26 14:00:00,2020-01-26,Armenia,0,0,0
2020-01-25 16:00:00,2020-01-25,Armenia,0,0,0
2020-01-24 16:00:00,2020-01-24,Armenia,0,0,0
2020-01-23 16:00:00,2020-01-23,Armenia,0,0,0
2020-01-22 16:00:00,2020-01-22,Armenia,0,0,0
2020-01-21 16:00:00,2020-01-21,Armenia,0,0,0
2020-03-20 15:30:00,2020-03-20,Aruba,5,0,1
2020-03-19 22:30:00,2020-03-19,Aruba,4,0,0
2020-03-18 23:00:00,2020-03-18,Aruba,4,0,0
2020-03-17 22:00:00,2020-03-17,Aruba,3,0,0
2020-03-16 22:00:00,2020-03-16,Aruba,2,0,0
2020-03-15 22:00:00,2020-03-15,Aruba,2,0,0
2020-03-14 22:00:00,2020-03-14,Aruba,2,0,0
2020-03-13 22:00:00,2020-03-13,Aruba,0,0,0
2020-03-12 22:00:00,2020-03-12,Aruba,0,0,0
2020-03-11 22:00:00,2020-03-11,Aruba,0,0,0
2020-03-10 22:00:00,2020-03-10,Aruba,0,0,0
2020-03-09 22:00:00,2020-03-09,Aruba,0,0,0
